,season_idx,episode_idx,character,utterance
13037,4,1,ELLARIA,Your brother--
13038,4,1,DORAN,You don't have to remind me. He was my brother long before he was anything to you.
13039,4,1,ELLARIA,What will you do about his death.
13040,4,1,DORAN,I will bury him. I will mourn for him.
13041,4,1,ELLARIA,You would have me go to war?
13042,4,1,DORAN,You would have me go to war?
13043,4,1,ELLARIA,The whole country would have you go to war.
13044,4,1,DORAN,Then we are lucky the whole country does not decide.
13045,4,1,ELLARIA,The Sand Snakes are with me. They have the love of their people. They will avenge your father while you sit here in your chair doing nothing. Doran says nothing. Cut back to Trystane and Myrcella in the Water Gardens.
13046,4,1,ELLARIA,"Oberyn is dead. And this Lannister girl skips about the Water Gardens eating our food, breathing our air. How many of your brothers and sisters do they have to kill? Let me have her. Let me send her to Cersei one finger at a time."
13047,4,1,DORAN,I loved my brother. And you made him very happy. For that you will always have a place in my heart. But we do not mutilate little girls for vengeance. Not here. Not while I rule.
13048,4,1,ELLARIA,And how long will that be? Ellaria exits the room. Areo goes back to guarding the door. Doran shakes his head. EXT. MEEREEN - STREET The Unsullied march through the street. DAARIO (O.S.): The Unsullied are too conspicuous. Daario and Grey Worm are walking through an alley together.
13049,4,1,DAARIO,"Anyone can see you coming from a mile off. Of course you haven't found any Sons of the Harpy. You haven't, have you? Grey Worm grunts a ""no""."
13050,4,1,DAARIO,"My Second Sons, on the other hand, they drink, they whore, fight in the streets--they blend in. They overhear things in taverns, follow people from the taverns to nice, quiet alleys, break a few fingers, overhear a few more things. Before you know it... Daario has brought them to a door. Grey Worm knocks it in and rushes the room. He, Daario, and an Unsullied inspect the room quietly."
13051,4,1,GREY WORM,No one here. We go.
13052,4,1,DAARIO,In a hurry? You're afraid?
13053,4,1,GREY WORM,Unsullied fear nothing.
13054,4,1,DAARIO,"Right. That's your problem. You understood fear once, long ago, but you've forgotten what it means. Someone who's forgotten fear has forgotten how to hide. Daario quickly pulls a dagger out, and stabs into a wall covered by a bookcase that immediately gives way. A man screams and falls out of the wall."
13055,4,1,DAARIO,Fear is useful that way. He pats Grey Worm on the shoulder. The Unsullied soldier grabs the man. Grey Worm searches the hiding place and finds daggers laying on the ground with a Sons of the Harpy mask. INT. MEEREEN - PYRAMID
13056,4,1,MOSSADOR,"Sons of the Harpy, they want to put a collar back on my neck. On all of our necks. Please, Your Grace, you must kill him."
13057,4,1,DAENERYS,It would send a message.
13058,4,1,BARRISTAN,"I think you should exercise restraint, Your Grace."
13059,4,1,DAENERYS,Why?
13060,4,1,BARRISTAN,"For one thing, he may have valuable information."
13061,4,1,DAARIO,The Son of the Harpy has no more valuable information.
13062,4,1,BARRISTAN,How do you know that?
13063,4,1,DAARIO,Because I questioned him.
13064,4,1,HIZDAHR,"And the information you did get, he is young and poor."
13065,4,1,MOSSADOR,He is born free.
13066,4,1,HIZDAHR,Why should he want to bring back slavery? What did it do for him?
13067,4,1,DAENERYS,Perhaps the only thing that gave him pride was knowing that there was someone lower than he was.
13068,4,1,MOSSADOR,They pay him. Great families afraid to do a thing. They pay poor man to do it for them.
13069,4,1,HIZDAHR,And how do you know this?
13070,4,1,MOSSADOR,Everyone knows this.
13071,4,1,HIZDAHR,"I don't know it, and I'm the head of a great family."
13072,4,1,BARRISTAN,"We do not know what this man did or didn't do. (to Daenerys) Give him a trial, at least. A fair trial. Show all of the citizens of Meereen that you are better than those who would depose. Teach them a better way."
13073,4,1,MOSSADOR,"I do not know the place from where Old Ser comes. Things maybe are different there, I hope. But here, in Meereen, before Daenerys Stormborn, they own us. So we learn much about them or we do not live long. They teach me what they are. Mercy, fair trial: these mean nothing to them. All they understand is blood! They all look to Daenerys."
13074,4,1,DAENERYS,Thank you all for your counsel. Everyone gets up from the table and exits the room besides Ser Barristan.
13075,4,1,BARRISTAN,"Your Grace, a word, please, I beg you."
13076,4,1,DAENERYS,About what?
13077,4,1,BARRISTAN,About your father. About the Mad King.
13078,4,1,DAENERYS,The Mad King? You're here to remind me of my enemies' lies? Consider me reminded.
13079,4,1,BARRISTAN,"Your Grace, I served in his Kingsguard. I was at his side from the first.  Your enemies did not lie."
13080,4,1,DAENERYS,Go on.
13081,4,1,BARRISTAN,"When the people rose in revolt against him, your father set their towns and castles aflame. He murdered sons in front of their fathers. He burned men alive with Wildfire, and laughed as they screamed. And his efforts to stamp out dissent led to rebellion that killed every Targaryen except two."
13082,4,1,DAENERYS,I'm not my father.
13083,4,1,BARRISTAN,"No, Your Grace. Thank the gods. But the Mad King gave his enemies the justice he thought they deserved. And each time it made him feel powerful and right. Until the very end."
13084,4,1,DAENERYS,I will not have the Son of the Harpy executed without a fair trial. BARRISTAN (nods): Your Grace. INT. PENTOS - COUNTRYSIDE - CARRIAGE
13085,4,1,TYRION,There's a bug.
13086,4,1,VARYS,"Yes, best be careful. You might accidentally consume some solid food."
13087,4,1,TYRION,"When I agreed to come with you, did I misrepresent my intentions? (finishes his cup of wine) Besides, what is there for me to do inside this fucking box?"
13088,4,1,VARYS,You don't like it?
13089,4,1,TYRION,I want to take a walk.
13090,4,1,VARYS,You can't. Cersei has offered a lordship to the man who brings her your head.
13091,4,1,TYRION,"She ought to offer her cunt. Best part of her for the best part of me. Well, I suppose a box is as good a place for me as anywhere."
13092,4,1,VARYS,Are we really going to spend the entire road to Volantis talking about the futility of everything?
13093,4,1,TYRION,You're right. No point. (realizing) The road to Volantis? You said we were going to Meereen. What's in Volantis?
13094,4,1,VARYS,The road to Meereen.
13095,4,1,TYRION,And what do you hope to find at the end of the road to Meereen?
13096,4,1,VARYS,I told you. A ruler.
13097,4,1,TYRION,We've already got a ruler. Everywhere has already got a ruler. Every pile of shit on the side of every road has someone's banner hanging from it.
13098,4,1,VARYS,"You were quite good, you know. At ruling. During your brief tenure as Hand."
13099,4,1,TYRION,I didn't rule. I was a servant.
13100,4,1,VARYS,"Still, a man of talent."
13101,4,1,TYRION,Managed to kill a lot of people.
13102,4,1,VARYS,"Yes, but showed great promise in other areas as well."
13103,4,1,TYRION,She wanted me to leave King's Landing. She begged me. I wouldn't go.
13104,4,1,VARYS,Why?
13105,4,1,TYRION,'Cause I liked it. Power. Even as a servant. (takes a drink of wine)
13106,4,1,VARYS,People follow leaders. And they will never follow us. They find us repulsive.
13107,4,1,TYRION,I find us repulsive.
13108,4,1,VARYS,"And we find them repulsive, which is why we surround ourselves with large, comfortable boxes to keep them away. And yet, no matter what we do, people like you and me are never really satisfied inside the box. Not for long."
13109,4,1,TYRION,You're right. Let's go for a walk.
13110,4,1,VARYS,No.
13111,4,1,TYRION,How many dwarves are there in the world? Is Cersei going to kill them all? INT. KING'S LANDING - QYBURN'S ROOM A dwarf head is placed on her desk.
13112,4,1,CERSEI,Not him.
13113,4,1,MERYN,"Are you trying to deceive your Queen? Shall I throw them in a cell, Your Grace?"
13114,4,1,CERSEI,"That won't be necessary, Ser Meryn. I don't want to dissuade the other hunters. Mistakes will be made."
13115,4,1,HUNTERS,"Thank you, Your Grace. Thank you."
13116,4,1,CERSEI,Take the head.
13117,4,1,QYBURN,"Pardon me, Your Grace. I would take it, if you don't mind. It could prove useful for my work."
13118,4,1,CERSEI,Very good. She and Qyburn exit the room.
13119,4,1,QYBURN,"Over there will be fine. MERYN (to hunters): You heard the man. Over there. The hunters pick up the dwarf head. INT. KING'S LANDING - RED KEEP Cersei and Qyburn enter the room, taking the open seats on the small council. Cersei sits at the head of the table."
13120,4,1,KEVAN,You're the Hand of the King?
13121,4,1,CERSEI,"No, Uncle. Clearly it would not be appropriate for a woman to assume that role. I'm merely advising my son until he comes of age and chooses a Hand for himself."
13122,4,1,MACE TYRELL,"Your Grace, I would be willing to serve provisionally as the King's Hand until he becomes old enough--"
13123,4,1,CERSEI,"You're a good man, Lord Tyrell, but I don't imagine you'll have the time. In addition to being Master of Ships, the king has appointed you Master of Coin."
13124,4,1,MACE,"Oh, Your Grace."
13125,4,1,CERSEI,He called your experience and wisdom in financial matters unparalleled . He said he would be honored to have you represent the crown's interests in the same.
13126,4,1,MACE,"The honor is all mine, Your Grace."
13127,4,1,PYCELLE,"Your Grace, in the past on several occasions, a Grand Maester has served as the King's Hand."
13128,4,1,CERSEI,The King has named Qyburn the new Master of Whisperers.
13129,4,1,PYCELLE,"Your Grace, him? This man? This embarrassment to the Citadel? Your Grace, what qualifications can he possibly have for this post?"
13130,4,1,CERSEI,"The qualification of loyalty, Grand Maester. That's far more than the eunuch ever had. Far more than many ever have."
13131,4,1,PYCELLE,"I must say I cannot see-- CERSEI (cutting him off): Uncle Kevan, in light of your position as commander of the Lannister armies, it would please the king if you would serve as his Master of War. No man living better deserves the title."
13132,4,1,KEVAN,That is kind of you to say. I would like to hear it from the king himself.
13133,4,1,CERSEI,The king is very busy at this moment.
13134,4,1,KEVAN,"He should be here, learning what it means to rule."
13135,4,1,CERSEI,"He is learning. On this occasion, in his capacity as ruler, he's asked me to speak on his behalf."
13136,4,1,KEVAN,I returned to the capital to pay my respects to my brother. And to you. And to serve the king. I did not return to the capital to serve as your puppet. To watch you stack the small council with sycophants. (looks to Qyburn) Sending your own brother away so he wouldn't be--
13137,4,1,CERSEI,My brother has left the capital to lead a sensitive diplomatic mission.
13138,4,1,KEVAN,What mission?
13139,4,1,CERSEI,That is not your concern as Master of War.
13140,4,1,KEVAN,I do not recognize your authority to dictate what is and is not my concern. You are the Queen Mother. Nothing more. Kevan gets up from his seat.
13141,4,1,CERSEI,You would abandon your king in his time of need?
13142,4,1,KEVAN,"If he wants to send for me, I will be waiting for him. At Casterly Rock. He exits the room and closes the door. INT. CASTLE BLACK - LIBRARY Shireen runs her finger over the letter ""S"" in her book."
13143,4,1,SHIREEN,Come on. You know this one. It looks like an animal.
13144,4,1,GILLY,Snake. Snake... S! It's an S!
13145,4,1,SHIREEN,"Right, very good! Sam is reading in a different aisle in the library."
13146,4,1,SAM,"Hmm! Did you know that the youngest Lord Commander in history, Osric Stark, was elected at the age of 10? Gilly and Shireen look to him and then back at their book."
13147,4,1,GILLY,"I know ""S""."
13148,4,1,SHIREEN,"You'll learn, I promise. I taught Ser Davos, and old people are terrible at learning new things."
13149,4,1,GILLY,"Well, you're a wonderful teacher. (to Sam) Very patient!"
13150,4,1,SAM,"I only said that the more time you spend practicing, the faster you'll be able to read."
13151,4,1,GILLY,That's alright. We're doing just fine. I'm sure you and Ostrich Stark have a lot to talk about. Sam goes back to his book. GILLY (to Shireen): How old were you when you learned to read?
13152,4,1,SHIREEN,"Three. SAM (interjecting): Three?! Who taught you, your mother?"
13153,4,1,SHIREEN,"No. Old Maester Cressen did. I had a lot of time to practice. My mother kept me inside because... (trails off) GILLY (gently): What do you call it in the South, what happened to your face?"
13154,4,1,SHIREEN,Greyscale. What do you call it north of the Wall?
13155,4,1,GILLY,I don't know. But two of my sisters had it. They both died. How did they cure you?
13156,4,1,SHIREEN,"I don't remember. I was a baby. Lots of people came and tried, I think. Whatever they did, it went away. What happened to your sisters?"
13157,4,1,GILLY,My father made them move out of the keep into the huts outside. None of us were allowed to go near them. But we heard them. Especially at night. They started to sound... not like themselves.
13158,4,1,SAM,Did you ever see them?
13159,4,1,GILLY,"Only once at the end. They were covered with it. Their faces, their arms. They acted like animals. My father had to drag them out to the woods on a rope."
13160,4,1,SHIREEN,What did he do to them in the woods? Gilly is afraid to answer. Selyse enters the room before she can.
13161,4,1,SHIREEN,Mother. SELYSE (to Sam and Gilly): Leave us. SAM (nodding): Your Grace. Sam and Gilly exit the room.
13162,4,1,SELYSE,You need to stay away from that girl.
13163,4,1,SHIREEN,Why?
13164,4,1,SELYSE,She's a wildling.
13165,4,1,SHIREEN,Her name's Gilly. She's nice. I'm teaching her to read.
13166,4,1,SELYSE,She's a wildling. Your father defeated their people. He executed her king for treason. They could strike at him by striking at you.
13167,4,1,SHIREEN,Gilly wouldn't do that.
13168,4,1,SELYSE,You have no idea what people will do. All your books and you still don't know. Selyse exits the library. INT. CASTLE BLACK - STANNIS'S ROOM
13169,4,1,STANNIS,"I ordered Mance Rayder burnt at the stake. You prevented that order from being carried out. You showed mercy to Mance Rayder. A king's word is law. Perhaps you should ask Ser Davos how much mercy I show to lawbreakers. Show too much kindness, people won't fear you. If people don't fear you, they don't follow you."
13170,4,1,JON,"With respect, Your Grace, the free folk will never follow you, no matter what you do. You're the man who burned their king alive."
13171,4,1,STANNIS,Who then? You?
13172,4,1,JON,No. Only one of their own.
13173,4,1,STANNIS,Do you know this wretched girl Lyanna Mormont?
13174,4,1,JON,The Lord Commander's niece.
13175,4,1,STANNIS,"Lady of Bear Island, and a child of 10. I asked her to commit her house to my cause, that's her response."
13176,4,1,JON,"""Bear Island knows no king but the King in the North, whose name is Stark."" (Jon smiles)"
13177,4,1,STANNIS,That amuses you?
13178,4,1,JON,"I apologize, Your Grace. Northerners can be a bit like the free folk. Loyal to their own."
13179,4,1,STANNIS,I know. My brother Robert went on often and loudly about how difficult it was to control them - even with your father's help.
13180,4,1,DAVOS,"Tonight, the Night's Watch elect a new Lord Commander. Ser Alliser Thorne is going to win."
13181,4,1,JON,Most likely.
13182,4,1,DAVOS,Unpleasant man. He thinks you're a traitor. What's your life going to be like on the Wall with Thorne in command?
13183,4,1,JON,"Unpleasant, I expect."
13184,4,1,STANNIS,Your bravery made him look weak. He'll punish you for it. I don't punish men for bravery. I reward them.
13185,4,1,JON,"I don't doubt it, Your Grace. But I'm a brother of the Night's Watch. I've pledged them my life, my honor, my sword. I don't know what I have left to give you."
13186,4,1,STANNIS,You can give me the North.
13187,4,1,JON,"I can't. Even if I wanted to, I'm a bastard. A Snow."
13188,4,1,STANNIS,"Kneel before me. Lay your sword at my feet. Pledge me your service and you'll rise again as Jon Stark, Lord of Winterfell. Jon stares at Stannis deeply without saying a word. INT. CASTLE BLACK - DINING HALL"
13189,4,1,SAM,He'll make you a Stark with the stroke of a pen?
13190,4,1,JON,"It's the first thing I ever remember wanting. I'd daydream that my father would ask the king, and just like that I would never be the bastard of Winterfell again."
13191,4,1,SAM,You deserve this. You do. I couldn't be happier for you.
13192,4,1,JON,I'm going to refuse him. SAM (confused): But you'd be Lord of Winterfell.
13193,4,1,JON,"I swore a vow to the Night's Watch. If I don't take my own word seriously, what sort of Lord of Winterfell would I be? Jon walks away from Sam and takes a seat. ALLISER (O.S.): Crowded. You'd think we were serving venison stew. Maester Aemon rises slowly from the table at the front."
13194,4,1,AEMON,Does anyone wish to speak for candidates before we cast our tokens for the 998th Lord Commander of the Night's Watch? Janos Slynt stands up.
13195,4,1,JANOS,"Ser Alliser Thorne is not just a knight, he's a man of true nobility. He was acting commander when the Wall came under attack, and led us to victory against the wildlings."
13196,4,1,MEN,"Hear, hear."
13197,4,1,JANOS,He's a veteran of 100 battles and has been a defender of the Watch and the Wall almost all of his life. He's the only true choice. Alliser smiles. Men cheer and beat on the tables.
13198,4,1,AEMON,Is there anyone else?
13199,4,1,SHADOW TOWER BROTHER,"Ser Denys Mallister joined the Watch as a boy and has served loyally longer than any other ranger. Through 10 winters he served. As commander of the Shadow Tower, he kept the wildlings away. We could do no better. Men, including Jon, bang their cups on the table, but the reaction is much weaker."
13200,4,1,AEMON,"If there's no one else, we will begin the voting. The triangular tokens count for Ser Alliser Thorne. The square tokens for Ser Denys Mallister. Each brother will--"
13201,4,1,SAM,"Maester Aemon. Every Brother, including Jon, look to Sam at the back of the room in shock."
13202,4,1,AEMON,"Samwell Tarly. Go on. Jon shakes his head ""no"" at Sam. JANOS (O.S.): Sam the Slayer. The whole room laughs."
13203,4,1,JANOS,Another wildling lover just like his friend Jon Snow. How's your lady love Slayer? More laughs.
13204,4,1,SAM,Her name is Gilly. Brother Slynt knows her quite well. They cowered together in the larder during the battle for the Wall. The men start laughing at Janos now.
13205,4,1,JANOS,Lies!
13206,4,1,SAM,"A wildling girl, a baby, and Lord Janos. I found him there when the battle was over in a puddle of his own making. Stronger laughter. Maester Aemon cracks a smile."
13207,4,1,SAM,"Whilst Lord Janos was hiding with the women and children, Jon Snow was leading. The men go quiet."
13208,4,1,SAM,"Ser Alliser fought bravely, it is true. And when he was wounded, it is Jon who saved us. He took charge of the wall's defense. He killed the Magnar of the Thenns. (a man next to Sam nods) He went North to deal with Mance Rayder, knowing it almost certainly meant his own death. Before that, he led the mission to avenge Lord Commander Mormont. Mormont himself chose Jon to be his steward. He saw something in Jon, and now we've all seen it, too. He may be young, but he's the commander we turned to when the night was darkest. The men give Jon a strong cheer."
13209,4,1,ALLISER,"I can't argue with any of that. (stands up) But who does Jon Snow want to command? Night's Watch or the wildlings? Everyone knows he loved a wildling girl and spoke with Mance Rayder many times. What would have happened in that tent between those two old friends if Stannis's army hadn't come along? We all saw him put the King-beyond-the-Wall out of his misery. Do you want to choose a man who has fought the wildlings all his life, or a man who makes love to them? Jon doesn't respond. Maester Aemon rises again."
13210,4,1,AEMON,"It is time. Brothers of the Night's Watch walk to the front of the room, placing their tokens into a jar. A brother breaks the jar and counts the tokens. Alliser and Jon have the same amount of tokens."
13211,4,1,BROTHER,"It appears to be a tie, Maester. Maester Aemon rises once more, feels each stack of tokens to determine which is which, and casts his own vote for Jon. The men near Alliser look angry. The men grouped around Mallister are content. Everyone else cheers."
13212,4,1,BROTHERS,"Jon Snow! Jon Snow! Jon Snow! Jon Snow! Jon rises, sees Alliser glaring at him, and lets out a small smile for the first time since he entered the room. EXT. BRAAVOS - STREETS Arya creeps up on a pigeon in an alleyway and cuts its head off with Needle. She walks down the street with the pigeon in a pouch and Needle dangling from her hip. Three men walk by, see Needle, and approach her."
13213,4,1,MAN,You. You! Arya stops and turns around to face them.
13214,4,1,MAN,What have you got there? Arya doesn't respond.
13215,4,1,MAN,I said--
13216,4,1,ARYA,"Turn around and go. (pulls out Needle) Turn around and go. Man: That's a nice little sword. Worth 100 pieces, a sword like that. (pulls out his own sword)"
13217,4,1,ARYA,"Nothing's worth anything to dead men. The man approaches her with his sword, but then sees the Old Man from the House of Black and White walking towards the altercation and backs off."
13218,4,1,MEN,"Quickly, go, go! They flee. The man looks at Arya then begins walking away. EXT. BRAAVOS - THE HOUSE OF BLACK AND WHITE The Old Man leads Arya back to the doorstep."
13219,4,1,ARYA,Who are you? Why were they scared of you?
13220,4,1,OLD MAN,"You lost this. He tosses Arya her coin, then reaches to his face, pulls it off, and reveals the face of Jaqen H'ghar"
13221,4,1,ARYA,You said there was no Jaqen H'ghar here.
13222,4,1,JAQEN,There isn't. A man is not Jaqen H'ghar. He begins to head back inside the House of Black and White.
13223,4,1,ARYA,Well who are you then? He turns back around.
13224,4,1,JAQEN,"No one. And that is who a girl must become. Jaqen opens the door and waits for Arya. After a moment, she follows him into the House of Black and White. The door closes behind them. INT. MEEREEN - PRISON Mossador is let into the Son of the Harpy's cell. The guards hold him up for Mossador. HARPY (Valyrian): She doesn't belong here. And no matter how many of your traitors call her ""Mhysa"", she will never be your mother. Mossador stares at him. EXT. MEEREEN - STREET - DAY The Harpy is displayed in the street with his mask on, but the eye holes are cut out. A knife is in his stomach and skull, and ""Kill the Masters"" is written in blood on the wall next to the body. INT. MEEREEN - PALACE"
13225,4,1,DAENERYS,"Why? MOSSADOR (Valyrian): For you, Mhysa. (kneels) You wanted the Harpy dead, but your hands were tied. I set you free, as you did all of us."
13226,4,1,DAENERYS,"He was our prisoner, awaiting trial. You had no right."
13227,4,1,MOSSADOR,He would rather rip your city apart than see slaves lifted from the dirt.
13228,4,1,DAENERYS,There are no more slaves. There are no more Masters.
13229,4,1,MOSSADOR,"Then who lives in the Pyramids? Who wears gold masks and murders your children? (beat) When Grey Worm came to us, I was the first to take up the knife for you. I remember the look on my father's face as I struck down his Master, who had traded his infant son for a dog. My father died in the fighting. If we allow the Sons of the Harpy to return us to chains, he never lived."
13230,4,1,DAENERYS,"The Harpy's life was not yours to take. Once, the Masters were the law--"
13231,4,1,MOSADOR,--and now you are the law!
13232,4,1,DAENERYS,The law is the law. Take him. Two Unsullieds carry Mossador out of the room. EXT. MEEREEN - DAY The Unsullied escort Daenerys and her small council. A large crowd surrounds them.
13233,4,1,CROWD,"Mhysa! Myhsa! They settle in front of the courthouse, surrounded by both former Masters and former slaves. The Unsullied form a ring around her. HIZDAHR (to Daario): She should have cut off the traitor's head in the Great Pyramid and been done with it."
13234,4,1,DAARIO,"Which is what I keep telling her to do to you. The former slaves continues to yell to their Mhysa while the masters leer at her. DAENERYS (Valyrian, to crowd): You opened your gates to me because I promised you freedom and justice. One cannot exist without the other. Mossador is carried into the scene by Unsullied and set before Daenerys on his knees. CROWD (Valyrian): Brother! Brother! MOSSADOR (Valyrian): Mhysa, please! Forgive me! DAENERYS (Valyrian): A citizen of Meereen was awaiting trial and this man murdered him. The punishment is death. CROWD (Valyrian): Mercy! Mercy! Mossador looks to Daenerys, pleading. She looks to Daario and nods. He takes out his arakh, walks to Mossador, and puts it to his neck. The crowd starts protesting and the Masters look on uncertainly."
13235,4,1,MOSSADOR,"Mhysa... (prays in Valyrian) The crowd begs and pleads for mercy. Daenerys stares out to the crowd, then gives a nod to Daario, who swiftly decapitates Mossador."
13236,4,1,CROWD,"Mhysa... The crowd goes silent. Suddenly, they start hissing at Daenerys. The Unsullied brace themselves. A former slave throws a rock at a former Master, and the Unsullied attempt to hold back the fight. Barristan and Grey Worm escort Missandei and Daenerys away from the crowd. The Unsullied cover her with their shields. Former slaves and masters begin killing each other in the streets. Rocks are thrown at the Unsullied shields in attempts to hit Daenerys. INT. MEEREEN - GREAT PYRAMID"
13237,4,1,BARRISTAN,"I'll stand guard outside your door tonight, Your Grace."
13238,4,1,GREY WORM,We all guard tonight.
13239,4,2,DEFAULT,High Sparrow Lyrics EPISODE 3 - HIGH SPARROW TITLE SEQUENCE
13240,4,2,CUT TO,"BRAAVOS INT. THE HOUSE OF BLACK AND WHITE Water drips down a statue of a woman with her eyes closed. Two more statues are shown, a lion sitting in a throne, and a rams head . Behind a large heart surrounded by gold flames, a glowing fire can be seen. A statue of a knight is shown, then a statue of a king’s face. A statue of a contorted tree is covered in a hair-like substance. There is a large pit filled with liquid in the center of the room. Arya can be heard, and then seen, sweeping. The waif carries a bucket past her. Sitting on the edge of the pit, Jaqen whisper to a man. Arya looks up and watches as Jaqen scoops up a cup of liquid from the pit, and hands it to the man. The man looks up at Jaqen, and hesitates before taking it."
13241,4,2,MAN,Valar morghulis.
13242,4,2,JAQEN,"Valar dohaeris. The man drinks the liquid, and watches as he approaches the statue of the woman with her eyes closed. He kneels down in front of it. Arya puts her broom down and approaches Jaqen."
13243,4,2,ARYA,I've been sweeping this floor for days.
13244,4,2,JAQEN,Good.
13245,4,2,ARYA,I didn't come here to sweep floors.
13246,4,2,JAQEN,"No? Why come, then?"
13247,4,2,ARYA,You said that I could be your apprentice. You said you'd teach me how to a Faceless Man.
13248,4,2,JAQEN,"A man teaches a girl. (Stands up). Valar dohaeris. All men must serve. Faceless men, most of all. (Walks away)."
13249,4,2,ARYA,I want to serve. (Jaqen stops).
13250,4,2,JAQEN,"A girl wants to serve herself. Here we serve the Many-Faced God, to serve well. A girl must become no-one."
13251,4,2,ARYA,Which one is the Many-Faced God? I see the Stranger. I see the Drowned God . I see the Weirwood Face.
13252,4,2,JAQEN,"There is only one god. A girl knows his name. And all men know his gift. Jaqen leaves. Arya looks down at the man who had been kneeling. He is lying on his back, dead. Two men come into the room with a stretcher. They places the man’s body on it and begin walking to an open door at the end of the room. The waif walks past Arya."
13253,4,2,ARYA,"Where are they taking him? The waif doesn’t respond, but continues walking. Arya turns to watch as the door closes behind the men carrying the stretcher."
13254,4,2,CUT TO,"KING’S LANDING EXT. STREET Bells are ringing, and people are cheering and shouting. Many are on the sides of the road, waving as a number of carriages are carried past."
13255,4,2,BYSTANDERS,"Queen Margaery! Queen Margaery! Queen Margaery! Inside her carriage, Cersei watches the people on the street, a sullen look on her face. She closes her curtains. INT. GREAT SEPT"
13256,4,2, TOMMEN,"I am his/hers, and she/he is mine. From this day, until the end of my days. Tommen and Margaery share a kiss. Cersei watches them from the crowd, emotionless. The newlyweds turn to the crowd, holding hands. Everyone claps. They smile and laugh. Cersei claps as well, and forces herself to smile. INT. TOMMEN’S CHAMBERS - THAT NIGHT Tommen breathes heavily as he and Margaery finish having sex. She turns onto her side and smiles."
13257,4,2,TOMMEN,Did I hurt you?
13258,4,2,MARGAERY,No. You were lovely.
13259,4,2,TOMMEN,It all happened so fast.
13260,4,2,MARGAERY,Yes. (Chuckles).
13261,4,2,TOMMEN,"I was scared maybe I hurt you, it sounded"
13262,4,2,MARGAERY,"No, no, no. You're very sweet. The sweetest king who ever lived."
13263,4,2,TOMMEN,"This is what I want to do all day, every day for the rest of my life."
13264,4,2,MARGAERY,"Wouldn't that be glorious? (They laugh. Tommen leans in to kiss her). Shouldn't we rest a little while? Just to catch our breath, there's no rush, is there?"
13265,4,2,TOMMEN,Of course not. Are you hungry? Shall I have them bring you some cake or pomegranate juice?
13266,4,2,MARGAERY,"No, I'm fine. I just want you all to myself. I want to know everything there is to know about King Tommen First of His Name."
13267,4,2,TOMMEN,King Tommen. It still sounds strange to me. Does Queen Margaery sound strange to you?
13268,4,2,MARGAERY,So strange… Husband.
13269,4,2,TOMMEN,"Wife. (They laugh). Sometimes it feels odd. I'm the king, I've married the most beautiful woman in the world, (She chuckles), and it's all because my brother died."
13270,4,2,MARGAERY,"I understand. But it's not your fault, you know that, don't you? You mustn't feel guilty."
13271,4,2,TOMMEN,I don't feel guilty. That's what's odd. Margaery looks at him curiously. He suddenly sits up.
13272,4,2,TOMMEN,Do you like to sail?
13273,4,2,MARGAERY,(Sits up). I love to sail.
13274,4,2,TOMMEN,"I do, too."
13275,4,2,MARGAERY,"I think we're going to be very happy, you and I."
13276,4,2,TOMMEN,"I do, too. She kisses him and turns around. She gets up, wrapping a bedsheet around herself as a cover."
13277,4,2,MARGAERY,"Living in a tower so high, it touches the clouds. Of course my grandmother couldn't wait to go home. The capital is not for everyone, I suppose. Does your mother like it here?"
13278,4,2,TOMMEN,I don't think so. She told me never to trust anyone in King's Landing.
13279,4,2,MARGAERY,It's so wonderful to have her watching over you. A lioness guiding her cub. (Pours them some wine).
13280,4,2,TOMMEN,"Well, but I'm a man now."
13281,4,2,MARGAERY,You are. And the king. (Hands him win). But you'll always be her baby-boy.
13282,4,2,TOMMEN,I suppose.
13283,4,2,MARGAERY,"I adore how she has always been so generous with me, so kind. And the horror she's had to injure. (Sits down and begins to comb her hair). Losing her husband, her eldest child and her father. It's no wonder she's so protective of you. She'll never let you out of her sight. EXT. CASTLE WALL Cersei and Tommen walk together, her arm around his. A group of guards walk behind them."
13284,4,2,CERSEI,"You look very much in love. The first days of marriage are often so blissful. She's certainly very pretty, isn't she? Like a doll, she smiles quite a lot. Do you think she's intelligent? I can't quite tell. Not that it matters."
13285,4,2,TOMMEN,Do you ever miss Casterly Rock?
13286,4,2,CERSEI,There's nothing for me in Casterly Rock.
13287,4,2,TOMMEN,That's where you grew up. (They stop). You always told me that you liked the people there better. You said that King's Landing smelled of horse dung and sour milk.
13288,4,2,CERSEI,(Chuckles). Why are we speaking of Casterly Rock?
13289,4,2,TOMMEN,"The way that you talked about it, I always thought that you missed it. That you... That it was your real home."
13290,4,2,CERSEI,This is my real home now. Where my family lives.
13291,4,2,TOMMEN,"I want you to be happy, mother."
13292,4,2,CERSEI,"I know that. I know you do, my sweet boy."
13293,4,2,TOMMEN,"But wouldn't you be happier in Casterly Rock? INT. ROOM Cersei approaches a room with two guards. Inside, Margaery is having tea with some of her friends."
13294,4,2,MARGAERY,"I said, ""Darling, surely 4 times is enough, are you trying to set a new record?"" (Laugher). And he said, ""Well, what is the record? I'm sure we can break it."" Margaery’s friends laugh. As Cersei walks in, they all get up and bow."
13295,4,2,MARGAERY,Mother! (Gets up and hugs Cersei). Welcome.
